state_id,entity_id,state,local_updated,local_changed
15613750,binary_sensor.freezer_contact,on,"2022-11-07 12:37:25",
15613877,binary_sensor.fridge_contact,on,"2022-11-07 12:38:31",
15613993,binary_sensor.fridge_contact,on,"2022-11-07 12:39:28",
15614127,binary_sensor.freezer_contact,on,"2022-11-07 12:40:31",
15619384,binary_sensor.fridge_contact,on,"2022-11-07 13:56:05",
15620151,binary_sensor.fridge_contact,on,"2022-11-07 14:11:24",
15620212,binary_sensor.fridge_contact,on,"2022-11-07 14:12:19",
15622269,binary_sensor.freezer_contact,on,"2022-11-07 14:51:39",
15622279,binary_sensor.fridge_contact,on,"2022-11-07 14:51:42",
15628146,binary_sensor.fridge_contact,on,"2022-11-07 16:17:52",
15628161,binary_sensor.fridge_contact,on,"2022-11-07 16:17:59",
15629369,binary_sensor.fridge_contact,on,"2022-11-07 16:43:41",
15629425,binary_sensor.fridge_contact,on,"2022-11-07 16:44:32",
15630018,binary_sensor.freezer_contact,on,"2022-11-07 16:57:47",
15632485,binary_sensor.fridge_contact,on,"2022-11-07 17:28:46",
15633707,binary_sensor.fridge_contact,on,"2022-11-07 17:39:46",
15633750,binary_sensor.fridge_contact,on,"2022-11-07 17:40:31",
15633816,binary_sensor.fridge_contact,on,"2022-11-07 17:41:49",
15634336,binary_sensor.fridge_contact,on,"2022-11-07 17:44:25",
15634381,binary_sensor.freezer_contact,on,"2022-11-07 17:44:46",
15634625,binary_sensor.freezer_contact,on,"2022-11-07 17:48:36",
15634635,binary_sensor.fridge_contact,on,"2022-11-07 17:48:44",
15634664,binary_sensor.fridge_contact,on,"2022-11-07 17:49:10",
15634756,binary_sensor.fridge_contact,on,"2022-11-07 17:50:45",
15634773,binary_sensor.fridge_contact,on,"2022-11-07 17:51:03",
15634818,binary_sensor.fridge_contact,on,"2022-11-07 17:51:44",
15634982,binary_sensor.fridge_contact,on,"2022-11-07 17:54:41",
15635032,binary_sensor.fridge_contact,on,"2022-11-07 17:55:18",
15635090,binary_sensor.fridge_contact,on,"2022-11-07 17:56:23",
15635166,binary_sensor.fridge_contact,on,"2022-11-07 17:57:20",
15638390,binary_sensor.fridge_contact,on,"2022-11-07 19:06:56",
15638407,binary_sensor.freezer_contact,on,"2022-11-07 19:07:06",
15638525,binary_sensor.fridge_contact,on,"2022-11-07 19:09:06",
15638551,binary_sensor.fridge_contact,on,"2022-11-07 19:09:24",
15638624,binary_sensor.freezer_contact,on,"2022-11-07 19:10:42",
15641241,binary_sensor.fridge_contact,on,"2022-11-07 20:04:23",
15643345,binary_sensor.fridge_contact,on,"2022-11-07 20:45:37",
15644243,binary_sensor.fridge_contact,on,"2022-11-07 21:04:04",
15645017,binary_sensor.fridge_contact,on,"2022-11-07 21:19:58",
15646747,binary_sensor.fridge_contact,on,"2022-11-07 21:59:50",
15647785,binary_sensor.freezer_contact,on,"2022-11-07 22:23:23",
15653833,binary_sensor.freezer_contact,on,"2022-11-08 00:20:17",
15653841,binary_sensor.fridge_contact,on,"2022-11-08 00:20:21",
15653905,binary_sensor.fridge_contact,on,"2022-11-08 00:21:39",
15653934,binary_sensor.fridge_contact,on,"2022-11-08 00:22:12",
15654055,binary_sensor.fridge_contact,on,"2022-11-08 00:24:20",
15656096,binary_sensor.freezer_contact,on,"2022-11-08 01:07:12",
15656116,binary_sensor.fridge_contact,on,"2022-11-08 01:07:22",
15656132,binary_sensor.fridge_contact,on,"2022-11-08 01:07:30",
15656216,binary_sensor.freezer_contact,on,"2022-11-08 01:09:03",
15667043,binary_sensor.fridge_contact,on,"2022-11-08 08:35:10",
15667072,binary_sensor.fridge_contact,on,"2022-11-08 08:35:35",
15672830,binary_sensor.fridge_contact,on,"2022-11-08 10:42:45",
15673005,binary_sensor.fridge_contact,on,"2022-11-08 10:45:08",
15673137,binary_sensor.fridge_contact,on,"2022-11-08 10:47:34",
15673255,binary_sensor.fridge_contact,on,"2022-11-08 10:49:28",
15673295,binary_sensor.fridge_contact,on,"2022-11-08 10:50:04",
15673983,binary_sensor.fridge_contact,on,"2022-11-08 11:03:27",
15674183,binary_sensor.fridge_contact,on,"2022-11-08 11:07:40",
15674292,binary_sensor.fridge_contact,on,"2022-11-08 11:09:43",
15674542,binary_sensor.fridge_contact,on,"2022-11-08 11:13:15",
15674709,binary_sensor.fridge_contact,on,"2022-11-08 11:16:20",
15675267,binary_sensor.fridge_contact,on,"2022-11-08 11:26:45",
15675348,binary_sensor.freezer_contact,on,"2022-11-08 11:28:10",
15675529,binary_sensor.fridge_contact,on,"2022-11-08 11:31:25",
15680917,binary_sensor.fridge_contact,on,"2022-11-08 13:34:29",
15681088,binary_sensor.fridge_contact,on,"2022-11-08 13:38:02",
15681133,binary_sensor.fridge_contact,on,"2022-11-08 13:38:48",
15681623,binary_sensor.fridge_contact,on,"2022-11-08 13:49:02",
15681658,binary_sensor.fridge_contact,on,"2022-11-08 13:49:29",
15682125,binary_sensor.fridge_contact,on,"2022-11-08 13:59:20",
15682915,binary_sensor.fridge_contact,on,"2022-11-08 14:16:23",
15685206,binary_sensor.fridge_contact,on,"2022-11-08 15:03:46",
15687559,binary_sensor.fridge_contact,on,"2022-11-08 15:51:22",
15689034,binary_sensor.fridge_contact,on,"2022-11-08 16:23:45",
15689560,binary_sensor.fridge_contact,on,"2022-11-08 16:33:40",
15690412,binary_sensor.fridge_contact,on,"2022-11-08 16:50:17",
15691333,binary_sensor.freezer_contact,on,"2022-11-08 17:06:21",
15691356,binary_sensor.fridge_contact,on,"2022-11-08 17:06:36",
15691399,binary_sensor.fridge_contact,on,"2022-11-08 17:07:10",
15691449,binary_sensor.fridge_contact,on,"2022-11-08 17:07:49",
15692423,binary_sensor.fridge_contact,on,"2022-11-08 17:26:38",
15693293,binary_sensor.fridge_contact,on,"2022-11-08 17:43:59",
15693931,binary_sensor.fridge_contact,on,"2022-11-08 17:56:23",
15697118,binary_sensor.fridge_contact,on,"2022-11-08 18:51:30",
15697291,binary_sensor.fridge_contact,on,"2022-11-08 18:54:43",
15697702,binary_sensor.fridge_contact,on,"2022-11-08 19:02:30",
15697717,binary_sensor.freezer_contact,on,"2022-11-08 19:02:40",
15697745,binary_sensor.freezer_contact,on,"2022-11-08 19:03:06",
15697778,binary_sensor.freezer_contact,on,"2022-11-08 19:03:16",
15697842,binary_sensor.fridge_contact,on,"2022-11-08 19:04:28",
15697871,binary_sensor.fridge_contact,on,"2022-11-08 19:04:56",
15699707,binary_sensor.fridge_contact,on,"2022-11-08 19:45:05",
15701438,binary_sensor.fridge_contact,on,"2022-11-08 20:20:37",
15701600,binary_sensor.fridge_contact,on,"2022-11-08 20:23:37",
15702797,binary_sensor.freezer_contact,on,"2022-11-08 20:50:10",
15703518,binary_sensor.fridge_contact,on,"2022-11-08 21:04:55",
15705806,binary_sensor.fridge_contact,on,"2022-11-08 21:55:33",
15706617,binary_sensor.fridge_contact,on,"2022-11-08 22:13:57",
15707053,binary_sensor.fridge_contact,on,"2022-11-08 22:21:45",
15707180,binary_sensor.fridge_contact,on,"2022-11-08 22:24:04",
15707215,binary_sensor.fridge_contact,on,"2022-11-08 22:24:27",
15708688,binary_sensor.freezer_contact,on,"2022-11-08 22:55:47",
15709146,binary_sensor.fridge_contact,on,"2022-11-08 23:15:30",
15709202,binary_sensor.fridge_contact,on,"2022-11-08 23:16:18",
15709335,binary_sensor.fridge_contact,on,"2022-11-08 23:18:45",
15709362,binary_sensor.fridge_contact,on,"2022-11-08 23:19:11",
15709376,binary_sensor.freezer_contact,on,"2022-11-08 23:19:19",
15709427,binary_sensor.fridge_contact,on,"2022-11-08 23:20:07",
15728238,binary_sensor.freezer_contact,on,"2022-11-09 08:20:12",
15728249,binary_sensor.fridge_contact,on,"2022-11-09 08:20:25",
15732122,binary_sensor.freezer_contact,on,"2022-11-09 09:43:32",
15733235,binary_sensor.fridge_contact,on,"2022-11-09 10:05:59",
15733988,binary_sensor.fridge_contact,on,"2022-11-09 10:19:47",
15734202,binary_sensor.fridge_contact,on,"2022-11-09 10:23:47",
15734650,binary_sensor.fridge_contact,on,"2022-11-09 10:32:49",
15735041,binary_sensor.fridge_contact,on,"2022-11-09 10:39:56",
15735088,binary_sensor.fridge_contact,on,"2022-11-09 10:40:48",
15735134,binary_sensor.fridge_contact,on,"2022-11-09 10:41:28",
15737032,binary_sensor.fridge_contact,on,"2022-11-09 11:20:10",
15738403,binary_sensor.fridge_contact,on,"2022-11-09 11:46:05",
15738906,binary_sensor.fridge_contact,on,"2022-11-09 11:56:13",
15739782,binary_sensor.fridge_contact,on,"2022-11-09 12:21:10",
15740644,binary_sensor.fridge_contact,on,"2022-11-09 12:41:28",
15740725,binary_sensor.freezer_contact,on,"2022-11-09 12:42:51",
15743356,binary_sensor.fridge_contact,on,"2022-11-09 13:35:31",
15743937,binary_sensor.fridge_contact,on,"2022-11-09 13:47:53",
15744148,binary_sensor.fridge_contact,on,"2022-11-09 13:51:20",
15744453,binary_sensor.fridge_contact,on,"2022-11-09 13:56:09",
15745188,binary_sensor.freezer_contact,on,"2022-11-09 14:11:13",
15745200,binary_sensor.fridge_contact,on,"2022-11-09 14:11:20",
15745259,binary_sensor.fridge_contact,on,"2022-11-09 14:12:21",
15745654,binary_sensor.fridge_contact,on,"2022-11-09 14:20:13",
15746059,binary_sensor.fridge_contact,on,"2022-11-09 14:27:34",
15746083,binary_sensor.fridge_contact,on,"2022-11-09 14:27:47",
15746114,binary_sensor.fridge_contact,on,"2022-11-09 14:28:16",
15746157,binary_sensor.fridge_contact,on,"2022-11-09 14:28:49",
15746706,binary_sensor.fridge_contact,on,"2022-11-09 14:38:42",
15746765,binary_sensor.fridge_contact,on,"2022-11-09 14:39:43",
15749881,binary_sensor.fridge_contact,on,"2022-11-09 15:44:58",
15749895,binary_sensor.freezer_contact,on,"2022-11-09 15:45:05",
15752795,binary_sensor.fridge_contact,on,"2022-11-09 16:47:53",
15752833,binary_sensor.fridge_contact,on,"2022-11-09 16:48:25",
15753105,binary_sensor.fridge_contact,on,"2022-11-09 16:53:06",
15753617,binary_sensor.fridge_contact,on,"2022-11-09 17:02:21",
15753655,binary_sensor.fridge_contact,on,"2022-11-09 17:02:58",
15753713,binary_sensor.fridge_contact,on,"2022-11-09 17:03:51",
15753755,binary_sensor.fridge_contact,on,"2022-11-09 17:04:31",
15753797,binary_sensor.fridge_contact,on,"2022-11-09 17:05:05",
15754305,binary_sensor.fridge_contact,on,"2022-11-09 17:14:32",
15754378,binary_sensor.fridge_contact,on,"2022-11-09 17:15:53",
15754483,binary_sensor.fridge_contact,on,"2022-11-09 17:17:43",
15754975,binary_sensor.fridge_contact,on,"2022-11-09 17:26:51",
15756290,binary_sensor.freezer_contact,on,"2022-11-09 17:53:55",
15757865,binary_sensor.fridge_contact,on,"2022-11-09 18:25:11",
15757934,binary_sensor.fridge_contact,on,"2022-11-09 18:26:20",
15757957,binary_sensor.fridge_contact,on,"2022-11-09 18:26:38",
15758010,binary_sensor.fridge_contact,on,"2022-11-09 18:27:26",
15758080,binary_sensor.fridge_contact,on,"2022-11-09 18:28:24",
15758153,binary_sensor.fridge_contact,on,"2022-11-09 18:29:26",
15759261,binary_sensor.fridge_contact,on,"2022-11-09 18:40:27",
15759465,binary_sensor.fridge_contact,on,"2022-11-09 18:40:50",
15759778,binary_sensor.fridge_contact,on,"2022-11-09 18:41:29",
15762779,binary_sensor.fridge_contact,on,"2022-11-09 18:47:41",
15763152,binary_sensor.fridge_contact,on,"2022-11-09 18:48:31",
15764934,binary_sensor.fridge_contact,on,"2022-11-09 18:52:12",
15765931,binary_sensor.fridge_contact,on,"2022-11-09 18:54:16",
15766084,binary_sensor.freezer_contact,on,"2022-11-09 18:54:33",
15767157,binary_sensor.freezer_contact,on,"2022-11-09 18:56:57",
15767215,binary_sensor.fridge_contact,on,"2022-11-09 18:57:03",
15768888,binary_sensor.freezer_contact,on,"2022-11-09 19:00:43",
15771370,binary_sensor.freezer_contact,on,"2022-11-09 19:05:47",
15772311,binary_sensor.freezer_contact,on,"2022-11-09 19:07:39",
15772354,binary_sensor.fridge_contact,on,"2022-11-09 19:07:42",
15777877,binary_sensor.fridge_contact,on,"2022-11-09 19:19:34",
15785132,binary_sensor.fridge_contact,on,"2022-11-09 19:35:03",
15785162,binary_sensor.freezer_contact,on,"2022-11-09 19:35:06",
15785287,binary_sensor.fridge_contact,on,"2022-11-09 19:35:21",
15785897,binary_sensor.fridge_contact,on,"2022-11-09 19:36:42",
15786662,binary_sensor.fridge_contact,on,"2022-11-09 19:38:22",
15787853,binary_sensor.fridge_contact,on,"2022-11-09 19:40:49",
15789004,binary_sensor.fridge_contact,on,"2022-11-09 19:43:19",
15791965,binary_sensor.fridge_contact,on,"2022-11-09 19:49:45",
15792882,binary_sensor.fridge_contact,on,"2022-11-09 19:51:52",
15810680,binary_sensor.fridge_contact,on,"2022-11-09 20:30:22",
15812403,binary_sensor.fridge_contact,on,"2022-11-09 20:33:49",
15813407,binary_sensor.freezer_contact,on,"2022-11-09 20:36:00",
15813574,binary_sensor.fridge_contact,on,"2022-11-09 20:36:19",
15813799,binary_sensor.fridge_contact,on,"2022-11-09 20:36:51",
15813907,binary_sensor.fridge_contact,on,"2022-11-09 20:37:02",
15815310,binary_sensor.fridge_contact,on,"2022-11-09 20:39:55",
15815817,binary_sensor.fridge_contact,on,"2022-11-09 20:40:59",
15816228,binary_sensor.fridge_contact,on,"2022-11-09 20:41:52",
15816753,binary_sensor.fridge_contact,on,"2022-11-09 20:43:00",
15853720,binary_sensor.fridge_contact,on,"2022-11-09 22:03:51",
15855088,binary_sensor.fridge_contact,on,"2022-11-09 22:06:40",
15857490,binary_sensor.fridge_contact,on,"2022-11-09 22:12:00",
15857800,binary_sensor.fridge_contact,on,"2022-11-09 22:12:40",
15860111,binary_sensor.fridge_contact,on,"2022-11-09 22:17:57",
15863503,binary_sensor.fridge_contact,on,"2022-11-09 22:25:58",
15866162,binary_sensor.fridge_contact,on,"2022-11-09 22:31:45",
15911900,binary_sensor.fridge_contact,on,"2022-11-10 00:12:34",
15912308,binary_sensor.fridge_contact,on,"2022-11-10 00:13:22",
16129057,binary_sensor.fridge_contact,on,"2022-11-10 08:26:55",
16129626,binary_sensor.fridge_contact,on,"2022-11-10 08:28:08",
16130735,binary_sensor.fridge_contact,on,"2022-11-10 08:30:20",
16130744,binary_sensor.fridge_contact,on,"2022-11-10 08:30:20","2022-11-10 08:30:20"
16132781,binary_sensor.fridge_contact,on,"2022-11-10 08:34:41",
16133167,binary_sensor.fridge_contact,on,"2022-11-10 08:35:29",
16133328,binary_sensor.fridge_contact,on,"2022-11-10 08:35:49",
16139010,binary_sensor.fridge_contact,on,"2022-11-10 08:49:15",
16152574,binary_sensor.freezer_contact,on,"2022-11-10 09:19:56",
16153454,binary_sensor.fridge_contact,on,"2022-11-10 09:21:52",
16153728,binary_sensor.fridge_contact,on,"2022-11-10 09:22:28",
16173041,binary_sensor.fridge_contact,on,"2022-11-10 10:04:58",
16220274,binary_sensor.fridge_contact,on,"2022-11-10 11:50:25",
16220682,binary_sensor.fridge_contact,on,"2022-11-10 11:51:17",
16243489,binary_sensor.fridge_contact,on,"2022-11-10 12:42:15",
16271337,binary_sensor.fridge_contact,on,"2022-11-10 13:46:05",
16281026,binary_sensor.fridge_contact,on,"2022-11-10 14:07:50",
16281384,binary_sensor.freezer_contact,on,"2022-11-10 14:08:34",
16282470,binary_sensor.fridge_contact,on,"2022-11-10 14:10:23",
16282596,binary_sensor.fridge_contact,on,"2022-11-10 14:10:37",
16322164,binary_sensor.fridge_contact,on,"2022-11-10 15:39:34",
16322305,binary_sensor.fridge_contact,on,"2022-11-10 15:39:50",
16323029,binary_sensor.fridge_contact,on,"2022-11-10 15:41:22",
16324879,binary_sensor.fridge_contact,on,"2022-11-10 15:45:24",
16325043,binary_sensor.fridge_contact,on,"2022-11-10 15:45:45",
16325067,binary_sensor.freezer_contact,on,"2022-11-10 15:45:45",
16325303,binary_sensor.fridge_contact,on,"2022-11-10 15:46:16",
16325397,binary_sensor.fridge_contact,on,"2022-11-10 15:46:26",
16326039,binary_sensor.fridge_contact,on,"2022-11-10 15:47:48",
16326409,binary_sensor.fridge_contact,on,"2022-11-10 15:48:38",
16326610,binary_sensor.fridge_contact,on,"2022-11-10 15:49:03",
16327140,binary_sensor.fridge_contact,on,"2022-11-10 15:50:08",
16329212,binary_sensor.fridge_contact,on,"2022-11-10 15:54:34",
16330091,binary_sensor.fridge_contact,on,"2022-11-10 15:56:26",
16334608,binary_sensor.fridge_contact,on,"2022-11-10 16:06:25",
16335045,binary_sensor.fridge_contact,on,"2022-11-10 16:07:23",
16335263,binary_sensor.fridge_contact,on,"2022-11-10 16:07:50",
16356426,binary_sensor.fridge_contact,on,"2022-11-10 16:52:59",
16358078,binary_sensor.fridge_contact,on,"2022-11-10 16:56:27",
16358490,binary_sensor.fridge_contact,on,"2022-11-10 16:57:15",
16358499,binary_sensor.fridge_contact,on,"2022-11-10 16:57:15","2022-11-10 16:57:15"
16359900,binary_sensor.fridge_contact,on,"2022-11-10 17:00:04",
16360396,binary_sensor.fridge_contact,on,"2022-11-10 17:00:57",
16361684,binary_sensor.fridge_contact,on,"2022-11-10 17:03:25",
16362976,binary_sensor.fridge_contact,on,"2022-11-10 17:06:05",
16383540,binary_sensor.freezer_contact,on,"2022-11-10 17:46:22",
16401164,binary_sensor.freezer_contact,on,"2022-11-10 18:23:28",
16401764,binary_sensor.freezer_contact,on,"2022-11-10 18:24:39",
16414492,binary_sensor.fridge_contact,on,"2022-11-10 18:51:28",
16429549,binary_sensor.fridge_contact,on,"2022-11-10 19:25:05",
16429781,binary_sensor.fridge_contact,on,"2022-11-10 19:25:38",
16430948,binary_sensor.fridge_contact,on,"2022-11-10 19:28:06",
16446697,binary_sensor.fridge_contact,on,"2022-11-10 20:02:59",
16448009,binary_sensor.fridge_contact,on,"2022-11-10 20:05:51",
16449165,binary_sensor.fridge_contact,on,"2022-11-10 20:08:28",
16453054,binary_sensor.fridge_contact,on,"2022-11-10 20:17:30",
16454085,binary_sensor.fridge_contact,on,"2022-11-10 20:19:50",
16455852,binary_sensor.fridge_contact,on,"2022-11-10 20:24:01",
16464180,binary_sensor.freezer_contact,on,"2022-11-10 20:42:41",
16464609,binary_sensor.fridge_contact,on,"2022-11-10 20:43:41",
16464783,binary_sensor.fridge_contact,on,"2022-11-10 20:44:02",
16466443,binary_sensor.fridge_contact,on,"2022-11-10 20:47:39",
16466726,binary_sensor.fridge_contact,on,"2022-11-10 20:48:16",
16478166,binary_sensor.fridge_contact,on,"2022-11-10 21:13:56",
16490710,binary_sensor.fridge_contact,on,"2022-11-10 21:41:54",
16500525,binary_sensor.freezer_contact,on,"2022-11-10 22:03:30",
16502165,binary_sensor.fridge_contact,on,"2022-11-10 22:06:50",
16502437,binary_sensor.fridge_contact,on,"2022-11-10 22:07:22",
16502671,binary_sensor.fridge_contact,on,"2022-11-10 22:07:52",
16507284,binary_sensor.freezer_contact,on,"2022-11-10 22:17:29",
16509410,binary_sensor.freezer_contact,on,"2022-11-10 22:22:02",
16524955,binary_sensor.fridge_contact,on,"2022-11-10 22:56:08",
16525384,binary_sensor.freezer_contact,on,"2022-11-10 22:56:58",
16777084,binary_sensor.fridge_contact,on,"2022-11-11 08:22:45",
16777293,binary_sensor.freezer_contact,on,"2022-11-11 08:23:14",
16777443,binary_sensor.fridge_contact,on,"2022-11-11 08:23:31",
16805018,binary_sensor.fridge_contact,on,"2022-11-11 09:24:28",
16807949,binary_sensor.fridge_contact,on,"2022-11-11 09:31:11",
16808414,binary_sensor.fridge_contact,on,"2022-11-11 09:32:08",
16808735,binary_sensor.fridge_contact,on,"2022-11-11 09:32:54",
16809042,binary_sensor.fridge_contact,on,"2022-11-11 09:33:33",
16809379,binary_sensor.fridge_contact,on,"2022-11-11 09:34:19",
16810430,binary_sensor.freezer_contact,on,"2022-11-11 09:36:41",
16811005,binary_sensor.fridge_contact,on,"2022-11-11 09:37:59",
16811400,binary_sensor.fridge_contact,on,"2022-11-11 09:38:52",
16814616,binary_sensor.fridge_contact,on,"2022-11-11 09:45:55",
16817019,binary_sensor.fridge_contact,on,"2022-11-11 09:50:57",
16817634,binary_sensor.fridge_contact,on,"2022-11-11 09:52:17",
16867653,binary_sensor.fridge_contact,on,"2022-11-11 11:42:31",
